2024-05-08 19:14:14 | INFO | stdout | /mnt/bn/vl-research/workspace/boli01/projects/demos
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/fastapi/applications.py", line 1054, in __call__
2024-05-08 19:48:07 | ERROR | stderr |     await super().__call__(scope, receive, send)
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/starlette/applications.py", line 123, in __call__
2024-05-08 19:48:07 | ERROR | stderr |     await self.middleware_stack(scope, receive, send)
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/starlette/middleware/errors.py", line 186, in __call__
2024-05-08 19:48:07 | ERROR | stderr |     raise exc
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/starlette/middleware/errors.py", line 164, in __call__
2024-05-08 19:48:07 | ERROR | stderr |     await self.app(scope, receive, _send)
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/route_utils.py", line 707, in __call__
2024-05-08 19:48:07 | ERROR | stderr |     await self.app(scope, receive, send)
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/starlette/middleware/exceptions.py", line 65, in __call__
2024-05-08 19:48:07 | ERROR | stderr |     await wrap_app_handling_exceptions(self.app, conn)(scope, receive, send)
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/starlette/_exception_handler.py", line 64, in wrapped_app
2024-05-08 19:48:07 | ERROR | stderr |     raise exc
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/starlette/_exception_handler.py", line 53, in wrapped_app
2024-05-08 19:48:07 | ERROR | stderr |     await app(scope, receive, sender)
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/starlette/routing.py", line 756, in __call__
2024-05-08 19:48:07 | ERROR | stderr |     await self.middleware_stack(scope, receive, send)
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/starlette/routing.py", line 776, in app
2024-05-08 19:48:07 | ERROR | stderr |     await route.handle(scope, receive, send)
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/starlette/routing.py", line 297, in handle
2024-05-08 19:48:07 | ERROR | stderr |     await self.app(scope, receive, send)
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/starlette/routing.py", line 77, in app
2024-05-08 19:48:07 | ERROR | stderr |     await wrap_app_handling_exceptions(app, request)(scope, receive, send)
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/starlette/_exception_handler.py", line 64, in wrapped_app
2024-05-08 19:48:07 | ERROR | stderr |     raise exc
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/starlette/_exception_handler.py", line 53, in wrapped_app
2024-05-08 19:48:07 | ERROR | stderr |     await app(scope, receive, sender)
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/starlette/routing.py", line 75, in app
2024-05-08 19:48:07 | ERROR | stderr |     await response(scope, receive, send)
2024-05-08 19:48:07 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/starlette/responses.py", line 330, in __call__
2024-05-08 19:48:07 | ERROR | stderr |     raise RuntimeError(f"File at path {self.path} does not exist.")
2024-05-08 19:48:07 | ERROR | stderr | RuntimeError: File at path {PARENT_FOLDER}/assets/favicon.ico does not exist.
2024-05-08 19:48:08 | INFO | gradio_web_server | load_demo. ip: 24.240.45.225. params: {}
2024-05-08 19:48:25 | INFO | stdout | Keyboard interruption in main thread... closing server.
2024-05-08 19:48:25 | ERROR | stderr | Error in sys.excepthook:
2024-05-08 19:48:25 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 19:48:25 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/linecache.py", line 46, in getlines
2024-05-08 19:48:25 | ERROR | stderr |     return updatecache(filename, module_globals)
2024-05-08 19:48:25 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/linecache.py", line 136, in updatecache
2024-05-08 19:48:25 | ERROR | stderr |     with tokenize.open(fullname) as fp:
2024-05-08 19:48:25 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/tokenize.py", line 394, in open
2024-05-08 19:48:25 | ERROR | stderr |     buffer = _builtin_open(filename, 'rb')
2024-05-08 19:48:25 | ERROR | stderr | KeyboardInterrupt
2024-05-08 19:48:25 | ERROR | stderr | 
2024-05-08 19:48:25 | ERROR | stderr | Original exception was:
2024-05-08 19:48:25 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 19:48:25 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 2553, in block_thread
2024-05-08 19:48:25 | ERROR | stderr |     time.sleep(0.1)
2024-05-08 19:48:25 | ERROR | stderr | KeyboardInterrupt
2024-05-08 19:48:25 | ERROR | stderr | 
2024-05-08 19:48:25 | ERROR | stderr | During handling of the above exception, another exception occurred:
2024-05-08 19:48:25 | ERROR | stderr | 
2024-05-08 19:48:25 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 19:48:25 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/runpy.py", line 196, in _run_module_as_main
2024-05-08 19:48:25 | ERROR | stderr |     return _run_code(code, main_globals, None,
2024-05-08 19:48:25 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/runpy.py", line 86, in _run_code
2024-05-08 19:48:25 | ERROR | stderr |     exec(code, run_globals)
2024-05-08 19:48:25 | ERROR | stderr |   File "/home/tiger/.cursor-server/extensions/ms-python.python-2023.22.1/pythonFiles/lib/python/debugpy/adapter/../../debugpy/launcher/../../debugpy/__main__.py", line 39, in <module>
2024-05-08 19:48:25 | ERROR | stderr |     cli.main()
2024-05-08 19:48:25 | ERROR | stderr |   File "/home/tiger/.cursor-server/extensions/ms-python.python-2023.22.1/pythonFiles/lib/python/debugpy/adapter/../../debugpy/launcher/../../debugpy/../debugpy/server/cli.py", line 430, in main
2024-05-08 19:48:25 | ERROR | stderr |     run()
2024-05-08 19:48:25 | ERROR | stderr |   File "/home/tiger/.cursor-server/extensions/ms-python.python-2023.22.1/pythonFiles/lib/python/debugpy/adapter/../../debugpy/launcher/../../debugpy/../debugpy/server/cli.py", line 284, in run_file
2024-05-08 19:48:25 | ERROR | stderr |     runpy.run_path(target, run_name="__main__")
2024-05-08 19:48:25 | ERROR | stderr |   File "/home/tiger/.cursor-server/extensions/ms-python.python-2023.22.1/pythonFiles/lib/python/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_runpy.py", line 321, in run_path
2024-05-08 19:48:25 | ERROR | stderr |     return _run_module_code(code, init_globals, run_name,
2024-05-08 19:48:25 | ERROR | stderr |   File "/home/tiger/.cursor-server/extensions/ms-python.python-2023.22.1/pythonFiles/lib/python/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_runpy.py", line 135, in _run_module_code
2024-05-08 19:48:25 | ERROR | stderr |     _run_code(code, mod_globals, init_globals,
2024-05-08 19:48:25 | ERROR | stderr |   File "/home/tiger/.cursor-server/extensions/ms-python.python-2023.22.1/pythonFiles/lib/python/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_runpy.py", line 124, in _run_code
2024-05-08 19:48:25 | ERROR | stderr |     exec(code, run_globals)
2024-05-08 19:48:25 | ERROR | stderr |   File "/mnt/bn/vl-research/workspace/boli01/projects/demos/serve/gradio_web_server.py", line 606, in <module>
2024-05-08 19:48:25 | ERROR | stderr |     demo.queue(api_open=False).launch(
2024-05-08 19:48:25 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 2458, in launch
2024-05-08 19:48:25 | ERROR | stderr |     self.block_thread()
2024-05-08 19:48:25 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 2557, in block_thread
2024-05-08 19:48:25 | ERROR | stderr |     self.server.close()
2024-05-08 19:48:25 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/http_server.py", line 68, in close
2024-05-08 19:48:25 | ERROR | stderr |     self.thread.join(timeout=5)
2024-05-08 19:48:25 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/threading.py", line 1100, in join
2024-05-08 19:48:25 | ERROR | stderr |     self._wait_for_tstate_lock(timeout=max(timeout, 0))
2024-05-08 19:48:25 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/threading.py", line 1116, in _wait_for_tstate_lock
2024-05-08 19:48:25 | ERROR | stderr |     if lock.acquire(block, timeout):
2024-05-08 19:48:25 | ERROR | stderr | KeyboardInterrupt
2024-05-08 19:48:25 | ERROR | stderr | Exception ignored in: <module 'threading' from '/home/tiger/miniconda3/envs/sglang/lib/python3.10/threading.py'>
2024-05-08 19:48:25 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 19:48:25 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/threading.py", line 1567, in _shutdown
2024-05-08 19:48:25 | ERROR | stderr |     lock.acquire()
2024-05-08 19:48:25 | ERROR | stderr | KeyboardInterrupt:
2024-05-08 19:48:26 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 19:48:26 | ERROR | stderr |   File "/home/tiger/.cursor-server/extensions/ms-python.python-2023.22.1/pythonFiles/lib/python/debugpy/_vendored/pydevd/pydevd.py", line 2299, in __wait_for_threads_to_finish
2024-05-08 19:48:26 | ERROR | stderr |     time.sleep(1 / 10.)
2024-05-08 19:48:26 | ERROR | stderr | KeyboardInterrupt
2024-05-08 19:48:41 | INFO | stdout | /mnt/bn/vl-research/workspace/boli01/projects/demos
2024-05-08 19:48:41 | INFO | gradio_web_server | args: Namespace(host='0.0.0.0', port=None, controller_url='http://localhost:50010', concurrency_count=16, model_list_mode='reload', share=False, moderate=False, embed=False)
2024-05-08 19:48:41 | INFO | gradio_web_server | Models: ['llava-next-72b']
2024-05-08 19:48:41 | INFO | gradio_web_server | Namespace(host='0.0.0.0', port=None, controller_url='http://localhost:50010', concurrency_count=16, model_list_mode='reload', share=False, moderate=False, embed=False)
2024-05-08 19:48:41 | INFO | stdout | Running on local URL:  http://0.0.0.0:7860
2024-05-08 19:48:41 | INFO | stdout | 
2024-05-08 19:48:41 | INFO | stdout | To create a public link, set `share=True` in `launch()`.
2024-05-08 19:48:49 | INFO | gradio_web_server | load_demo. ip: 124.246.66.198
2024-05-08 19:48:49 | INFO | gradio_web_server | Models: ['llava-next-72b']
2024-05-08 19:48:52 | INFO | stdout | {'text': 'What characters are used in this captcha? Write them sequentially', 'files': ['/tmp/gradio/675b15299f526cc866e41cae0f1fbaf3565e4b90/user_example_03.jpg']}
2024-05-08 19:48:52 | INFO | gradio_web_server | add_text. ip: 124.246.66.198. len: 65
2024-05-08 19:48:52 | INFO | gradio_web_server | http_bot. ip: 124.246.66.198
2024-05-08 19:48:52 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:48:52 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:48:52 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': '<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\nWhat characters are used in this captcha? Write them sequentially<|im_end|>\n<|im_start|>assistant\n', 'temperature': 0.0, 'top_p': 0.7, 'max_new_tokens': 1024, 'stop': None, 'images': "List of 1 images: ['67fc0a3522d64360fa776288d8005526']"}
2024-05-08 19:48:54 | INFO | gradio_web_server | The characters used in this captcha are: 6, t, q, b, c, d, s.
2024-05-08 19:48:57 | INFO | stdout | {'text': 'fafa', 'files': []}
2024-05-08 19:48:57 | INFO | gradio_web_server | add_text. ip: 124.246.66.198. len: 4
2024-05-08 19:48:57 | INFO | gradio_web_server | http_bot. ip: 124.246.66.198
2024-05-08 19:48:57 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:48:57 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:48:57 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': '<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\nfafa<|im_end|>\n<|im_start|>assistant\n', 'temperature': 0.0, 'top_p': 0.7, 'max_new_tokens': 1024, 'stop': None, 'images': 'List of 0 images: []'}
2024-05-08 19:48:59 | INFO | gradio_web_server | I'm sorry, I'm not sure what you're trying to say. Can you please provide more context or information?
2024-05-08 19:49:05 | INFO | gradio_web_server | load_demo. ip: 24.240.45.225
2024-05-08 19:49:05 | INFO | gradio_web_server | Models: ['llava-next-72b']
2024-05-08 19:49:05 | INFO | gradio_web_server | load_demo. ip: 124.246.66.198
2024-05-08 19:49:05 | INFO | gradio_web_server | Models: ['llava-next-72b']
2024-05-08 19:49:14 | INFO | stdout | {'text': 'What is the latex code for this image?', 'files': ['/tmp/gradio/a3cc6651cc472468fe9481a1d92fa5de88e2b76e/user_example_04.jpg']}
2024-05-08 19:49:14 | INFO | gradio_web_server | add_text. ip: 24.240.45.225. len: 38
2024-05-08 19:49:15 | INFO | gradio_web_server | http_bot. ip: 24.240.45.225
2024-05-08 19:49:15 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:49:15 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:49:15 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': '<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\nWhat is the latex code for this image?<|im_end|>\n<|im_start|>assistant\n', 'temperature': 0.0, 'top_p': 0.7, 'max_new_tokens': 1024, 'stop': None, 'images': "List of 1 images: ['450ac58e36d9dd61d78c8b1247a5dffe']"}
2024-05-08 19:49:53 | INFO | stdout | {'text': "What's the difference between them?", 'files': ['/tmp/gradio/b7b8f04e74cda37d9a574c1a2098d7e4ee97b212/user_example_05.jpg', '/tmp/gradio/bd584df86fb00f971ddff082855b76179486b77a/brianbo_an_otter_is_standing_in_front_of_a_obelisk_in_fairy_tal_185a3c30-049e-47e3-95ac-c7c535a763f8.png']}
2024-05-08 19:49:53 | INFO | gradio_web_server | add_text. ip: 124.246.66.198. len: 35
2024-05-08 19:49:54 | INFO | gradio_web_server | http_bot. ip: 124.246.66.198
2024-05-08 19:49:54 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:49:54 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:49:54 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': "<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\nWhat's the difference between them?<|im_end|>\n<|im_start|>assistant\n", 'temperature': 0.0, 'top_p': 0.7, 'max_new_tokens': 1024, 'stop': None, 'images': "List of 2 images: ['6a216b113245e21e8b9f3b2f14599730', '5ebe6fad6247a492c93f66cabd77e504']"}
2024-05-08 19:49:56 | INFO | gradio_web_server | The LaTeX code for the mathematical expressions in the image is as follows:

```latex
\begin{align*}
\Omega_{\ell} &= \sum_{i=1}^{d} W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} + \sum_{i=1}^{d} W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} + \cdots + W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} + \cdots + W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} \\
&= \sum_{i=1}^{d} W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} + \sum_{i=1}^{d} W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} + \cdots + W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} + \cdots + W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} \\
&= \sum_{i=1}^{d} W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} + \sum_{i=1}^{d} W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} + \cdots + W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} + \cdots + W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} \\
&= W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)}
\end{align*}
```

Please note that the LaTeX code provided is a transcription of the mathematical expressions shown in the image, and it may not be a complete or accurate representation of the intended mathematical content. The expressions involve summations and matrix multiplication, but without additional context, it's difficult to provide a precise interpretation of the symbols and their meaning.
2024-05-08 19:50:03 | INFO | stdout | {'text': 'この猫の目の大きさは、どのような理由で他の猫と比べて特に大きく見えますか？', 'files': ['/tmp/gradio/b7b8f04e74cda37d9a574c1a2098d7e4ee97b212/user_example_05.jpg']}
2024-05-08 19:50:03 | INFO | gradio_web_server | add_text. ip: 24.240.45.225. len: 37
2024-05-08 19:50:03 | INFO | gradio_web_server | http_bot. ip: 24.240.45.225
2024-05-08 19:50:03 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:50:03 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:50:03 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': '<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\nこの猫の目の大きさは、どのような理由で他の猫と比べて特に大きく見えますか？<|im_end|>\n<|im_start|>assistant\n', 'temperature': 0.0, 'top_p': 0.7, 'max_new_tokens': 1024, 'stop': None, 'images': "List of 1 images: ['6a216b113245e21e8b9f3b2f14599730']"}
2024-05-08 19:50:11 | INFO | gradio_web_server | この猫の目の大きさが他の猫と比べて特に大きく見える理由は、写真の角度と焦点の位置によるものです。写真は猫の正面から撮影されており、猫の目がカメラに直面しているため、目がより目立つように写っています。また、猫の顔が写真の中心に位置しており、他の部分が遠くに写っているため、猫の目がより目立つように写っています。この効果は、写真の構成と焦点の位置によって引き起こされる視覚的な効果です。
2024-05-08 19:50:15 | INFO | stdout | {'text': 'What characters are used in this captcha? Write them sequentially', 'files': ['/tmp/gradio/675b15299f526cc866e41cae0f1fbaf3565e4b90/user_example_03.jpg']}
2024-05-08 19:50:15 | INFO | gradio_web_server | add_text. ip: 24.240.45.225. len: 65
2024-05-08 19:50:15 | INFO | gradio_web_server | http_bot. ip: 24.240.45.225
2024-05-08 19:50:15 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:50:15 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:50:16 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': '<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\nWhat characters are used in this captcha? Write them sequentially<|im_end|>\n<|im_start|>assistant\n', 'temperature': 0.0, 'top_p': 0.7, 'max_new_tokens': 1024, 'stop': None, 'images': "List of 1 images: ['67fc0a3522d64360fa776288d8005526']"}
2024-05-08 19:50:18 | INFO | gradio_web_server | The characters used in this captcha are: 6, t, q, b, c, d, s.
2024-05-08 19:50:44 | INFO | stdout | {'text': "What's the difference with them?", 'files': ['/tmp/gradio/447d9ea0a12a7be4cf7f279dc4e667b1b938a0c2/FreQhvkWYAE91JQ.jpg', '/tmp/gradio/bd584df86fb00f971ddff082855b76179486b77a/brianbo_an_otter_is_standing_in_front_of_a_obelisk_in_fairy_tal_185a3c30-049e-47e3-95ac-c7c535a763f8.png']}
2024-05-08 19:50:44 | INFO | gradio_web_server | add_text. ip: 124.246.66.198. len: 32
2024-05-08 19:50:44 | INFO | gradio_web_server | http_bot. ip: 124.246.66.198
2024-05-08 19:50:44 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:50:44 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:50:44 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': "<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\nWhat's the difference with them?<|im_end|>\n<|im_start|>assistant\n", 'temperature': 0.0, 'top_p': 0.7, 'max_new_tokens': 1024, 'stop': None, 'images': "List of 2 images: ['65751e395490de6e42d3232c62d38b49', '5ebe6fad6247a492c93f66cabd77e504']"}
2024-05-08 19:50:58 | INFO | stdout | Keyboard interruption in main thread... closing server.
2024-05-08 19:50:59 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 19:50:59 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 2553, in block_thread
2024-05-08 19:50:59 | ERROR | stderr |     time.sleep(0.1)
2024-05-08 19:50:59 | ERROR | stderr | KeyboardInterrupt
2024-05-08 19:50:59 | ERROR | stderr | 
2024-05-08 19:50:59 | ERROR | stderr | During handling of the above exception, another exception occurred:
2024-05-08 19:50:59 | ERROR | stderr | 
2024-05-08 19:50:59 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 19:50:59 | ERROR | stderr |   File "/mnt/bn/vl-research/workspace/boli01/projects/demos/serve/gradio_web_server.py", line 606, in <module>
2024-05-08 19:50:59 | ERROR | stderr |     demo.queue(api_open=False).launch(
2024-05-08 19:50:59 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 2458, in launch
2024-05-08 19:50:59 | ERROR | stderr |     self.block_thread()
2024-05-08 19:50:59 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 2557, in block_thread
2024-05-08 19:50:59 | ERROR | stderr |     self.server.close()
2024-05-08 19:50:59 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/http_server.py", line 68, in close
2024-05-08 19:50:59 | ERROR | stderr |     self.thread.join(timeout=5)
2024-05-08 19:50:59 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/threading.py", line 1100, in join
2024-05-08 19:50:59 | ERROR | stderr |     self._wait_for_tstate_lock(timeout=max(timeout, 0))
2024-05-08 19:50:59 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/threading.py", line 1116, in _wait_for_tstate_lock
2024-05-08 19:50:59 | ERROR | stderr |     if lock.acquire(block, timeout):
2024-05-08 19:50:59 | ERROR | stderr | KeyboardInterrupt
2024-05-08 19:51:22 | INFO | stdout | /mnt/bn/vl-research/workspace/boli01/projects/demos
2024-05-08 19:51:22 | INFO | gradio_web_server | args: Namespace(host='0.0.0.0', port=None, controller_url='http://localhost:50010', concurrency_count=16, model_list_mode='once', share=False, moderate=False, embed=False)
2024-05-08 19:51:23 | INFO | gradio_web_server | Models: ['llava-next-72b']
2024-05-08 19:51:23 | INFO | gradio_web_server | Namespace(host='0.0.0.0', port=None, controller_url='http://localhost:50010', concurrency_count=16, model_list_mode='once', share=False, moderate=False, embed=False)
2024-05-08 19:51:23 | INFO | stdout | Running on local URL:  http://0.0.0.0:7860
2024-05-08 19:51:23 | INFO | stdout | 
2024-05-08 19:51:23 | INFO | stdout | To create a public link, set `share=True` in `launch()`.
2024-05-08 19:51:31 | INFO | stdout | {'text': 'What is the latex code for this image?', 'files': ['/tmp/gradio/a3cc6651cc472468fe9481a1d92fa5de88e2b76e/user_example_04.jpg']}
2024-05-08 19:51:31 | INFO | gradio_web_server | add_text. ip: 24.240.45.225. len: 38
2024-05-08 19:51:31 | INFO | gradio_web_server | http_bot. ip: 24.240.45.225
2024-05-08 19:51:31 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:51:31 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:51:31 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': '<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\nWhat is the latex code for this image?<|im_end|>\n<|im_start|>assistant\n', 'temperature': 0.0, 'top_p': 0.7, 'max_new_tokens': 1024, 'stop': None, 'images': "List of 1 images: ['450ac58e36d9dd61d78c8b1247a5dffe']"}
2024-05-08 19:51:51 | INFO | gradio_web_server | load_demo. ip: 124.246.66.198. params: {}
2024-05-08 19:52:06 | INFO | stdout | {'text': "What's the difference between them?", 'files': ['/tmp/gradio/447d9ea0a12a7be4cf7f279dc4e667b1b938a0c2/FreQhvkWYAE91JQ.jpg', '/tmp/gradio/bd584df86fb00f971ddff082855b76179486b77a/brianbo_an_otter_is_standing_in_front_of_a_obelisk_in_fairy_tal_185a3c30-049e-47e3-95ac-c7c535a763f8.png']}
2024-05-08 19:52:06 | INFO | gradio_web_server | add_text. ip: 124.246.66.198. len: 35
2024-05-08 19:52:07 | INFO | gradio_web_server | http_bot. ip: 124.246.66.198
2024-05-08 19:52:07 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:52:07 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:52:07 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': "<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\nWhat's the difference between them?<|im_end|>\n<|im_start|>assistant\n", 'temperature': 0.0, 'top_p': 0.7, 'max_new_tokens': 1024, 'stop': None, 'images': "List of 2 images: ['65751e395490de6e42d3232c62d38b49', '5ebe6fad6247a492c93f66cabd77e504']"}
2024-05-08 19:52:13 | INFO | stdout | {'text': 'What is the latex code for this image?', 'files': ['/tmp/gradio/a3cc6651cc472468fe9481a1d92fa5de88e2b76e/user_example_04.jpg']}
2024-05-08 19:52:13 | INFO | gradio_web_server | add_text. ip: 24.240.45.225. len: 38
2024-05-08 19:52:13 | INFO | gradio_web_server | http_bot. ip: 24.240.45.225
2024-05-08 19:52:13 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:52:13 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:52:13 | INFO | gradio_web_server | ==== request ====
